"TOT_P","GRD_ID","CNTR_CODE","METHD_CL","YEAR","DATA_SRC","TOT_P_CON_DT"
4,"1kmN4083E4350","NO","A",2011,"NO","0"
38,"1kmN4083E4351","NO","A",2011,"NO","0"
703,"1kmN4083E4357","NO","A",2011,"NO","0"
1936,"1kmN4083E4358","NO","A",2011,"NO","0"
272,"1kmN4083E4359","NO","A",2011,"NO","0"
453,"1kmN4083E4364","NO","A",2011,"NO","0"
2746,"1kmN4083E4365","NO","A",2011,"NO","0"
3080,"1kmN4083E4366","NO","A",2011,"NO","0"
2651,"1kmN4083E4367","NO","A",2011,"NO","0"
1027,"1kmN4083E4368","NO","A",2011,"NO","0"
5,"1kmN4083E4383","NO","A",2011,"NO","0"
8,"1kmN4083E4384","NO","A",2011,"NO","0"
11,"1kmN4083E4389","NO","A",2011,"NO","0"
70,"1kmN4083E4390","NO","A",2011,"NO","0"
10,"1kmN4083E4391","NO","A",2011,"NO","0"
7,"1kmN4083E4396","NO","A",2011,"NO","0"
1,"1kmN4083E4397","NO","A",2011,"NO","0"
21,"1kmN4083E4404","NO","A",2011,"NO","0"
8,"1kmN4083E4405","NO","A",2011,"NO","0"
6,"1kmN4083E4406","NO","A",2011,"NO","0"
10,"1kmN4083E4407","NO","A",2011,"NO","0"
57,"1kmN4083E4408","NO","A",2011,"NO","0"
14,"1kmN4083E4409","NO","A",2011,"NO","0"
4,"1kmN4083E4415","NO","A",2011,"NO","0"
9,"1kmN4083E4416","NO","A",2011,"NO","0"
25,"1kmN4083E4417","NO","A",2011,"NO","0"
126,"1kmN4084E4046","NO","A",2011,"NO","0"
103,"1kmN4084E4047","NO","A",2011,"NO","0"
23,"1kmN4084E4048","NO","A",2011,"NO","0"
49,"1kmN4084E4049","NO","A",2011,"NO","0"
11,"1kmN4084E4050","NO","A",2011,"NO","0"
17,"1kmN4084E4057","NO","A",2011,"NO","0"
33,"1kmN4084E4059","NO","A",2011,"NO","0"
165,"1kmN4084E4060","NO","A",2011,"NO","0"
264,"1kmN4084E4061","NO","A",2011,"NO","0"
745,"1kmN4084E4062","NO","A",2011,"NO","0"
215,"1kmN4084E4063","NO","A",2011,"NO","0"
57,"1kmN4084E4064","NO","A",2011,"NO","0"
76,"1kmN4084E4065","NO","A",2011,"NO","0"
36,"1kmN4084E4066","NO","A",2011,"NO","0"
523,"1kmN4084E4067","NO","A",2011,"NO","0"
942,"1kmN4084E4068","NO","A",2011,"NO","0"
495,"1kmN4084E4069","NO","A",2011,"NO","0"
9,"1kmN4084E4076","NO","A",2011,"NO","0"
134,"1kmN4084E4077","NO","A",2011,"NO","0"
265,"1kmN4084E4078","NO","A",2011,"NO","0"
193,"1kmN4084E4079","NO","A",2011,"NO","0"
210,"1kmN4084E4080","NO","A",2011,"NO","0"
92,"1kmN4084E4081","NO","A",2011,"NO","0"
77,"1kmN4084E4085","NO","A",2011,"NO","0"
185,"1kmN4084E4086","NO","A",2011,"NO","0"
7,"1kmN4084E4091","NO","A",2011,"NO","0"
19,"1kmN4084E4108","NO","A",2011,"NO","0"
26,"1kmN4084E4141","NO","A",2011,"NO","0"
15,"1kmN4084E4142","NO","A",2011,"NO","0"
11,"1kmN4084E4261","NO","A",2011,"NO","0"
2,"1kmN4084E4264","NO","A",2011,"NO","0"
11,"1kmN4084E4265","NO","A",2011,"NO","0"
19,"1kmN4084E4266","NO","A",2011,"NO","0"
5,"1kmN4084E4267","NO","A",2011,"NO","0"
2,"1kmN4084E4268","NO","A",2011,"NO","0"
13,"1kmN4084E4286","NO","A",2011,"NO","0"
19,"1kmN4084E4287","NO","A",2011,"NO","0"
53,"1kmN4084E4288","NO","A",2011,"NO","0"
27,"1kmN4084E4289","NO","A",2011,"NO","0"
5,"1kmN4084E4293","NO","A",2011,"NO","0"
6,"1kmN4084E4297","NO","A",2011,"NO","0"
1,"1kmN4084E4301","NO","A",2011,"NO","0"
8,"1kmN4084E4310","NO","A",2011,"NO","0"
61,"1kmN4084E4311","NO","A",2011,"NO","0"
33,"1kmN4084E4312","NO","A",2011,"NO","0"
10,"1kmN4084E4313","NO","A",2011,"NO","0"
36,"1kmN4084E4314","NO","A",2011,"NO","0"
26,"1kmN4084E4315","NO","A",2011,"NO","0"
70,"1kmN4084E4316","NO","A",2011,"NO","0"
3,"1kmN4084E4331","NO","A",2011,"NO","0"
170,"1kmN4084E4332","NO","A",2011,"NO","0"
346,"1kmN4084E4333","NO","A",2011,"NO","0"
29,"1kmN4084E4334","NO","A",2011,"NO","0"
22,"1kmN4084E4335","NO","A",2011,"NO","0"
34,"1kmN4084E4336","NO","A",2011,"NO","0"
5,"1kmN4084E4337","NO","A",2011,"NO","0"
1,"1kmN4084E4343","NO","A",2011,"NO","0"
8,"1kmN4084E4344","NO","A",2011,"NO","0"
17,"1kmN4084E4345","NO","A",2011,"NO","0"
838,"1kmN4084E4346","NO","A",2011,"NO","0"
834,"1kmN4084E4347","NO","A",2011,"NO","0"
1588,"1kmN4084E4348","NO","A",2011,"NO","0"
939,"1kmN4084E4349","NO","A",2011,"NO","0"
861,"1kmN4084E4350","NO","A",2011,"NO","0"
125,"1kmN4084E4351","NO","A",2011,"NO","0"
2,"1kmN4084E4352","NO","A",2011,"NO","0"
300,"1kmN4084E4357","NO","A",2011,"NO","0"
2351,"1kmN4084E4358","NO","A",2011,"NO","0"
9,"1kmN4084E4359","NO","A",2011,"NO","0"
52,"1kmN4084E4363","NO","A",2011,"NO","0"
2820,"1kmN4084E4365","NO","A",2011,"NO","0"
3454,"1kmN4084E4366","NO","A",2011,"NO","0"
2464,"1kmN4084E4367","NO","A",2011,"NO","0"
584,"1kmN4084E4368","NO","A",2011,"NO","0"
453,"1kmN4084E4382","NO","A",2011,"NO","0"
22,"1kmN4084E4383","NO","A",2011,"NO","0"
12,"1kmN4084E4389","NO","A",2011,"NO","0"
160,"1kmN4084E4390","NO","A",2011,"NO","0"
10,"1kmN4084E4391","NO","A",2011,"NO","0"
8,"1kmN4084E4392","NO","A",2011,"NO","0"
15,"1kmN4084E4405","NO","A",2011,"NO","0"
29,"1kmN4084E4406","NO","A",2011,"NO","0"
5,"1kmN4084E4407","NO","A",2011,"NO","0"
2,"1kmN4084E4408","NO","A",2011,"NO","0"
15,"1kmN4084E4409","NO","A",2011,"NO","0"
11,"1kmN4084E4414","NO","A",2011,"NO","0"
11,"1kmN4084E4415","NO","A",2011,"NO","0"
38,"1kmN4084E4416","NO","A",2011,"NO","0"
34,"1kmN4084E4417","NO","A",2011,"NO","0"
5,"1kmN4084E4422","NO","A",2011,"NO","0"
171,"1kmN4085E4046","NO","A",2011,"NO","0"
26,"1kmN4085E4047","NO","A",2011,"NO","0"
116,"1kmN4085E4048","NO","A",2011,"NO","0"
282,"1kmN4085E4049","NO","A",2011,"NO","0"
13,"1kmN4085E4050","NO","A",2011,"NO","0"
95,"1kmN4085E4054","NO","A",2011,"NO","0"
26,"1kmN4085E4055","NO","A",2011,"NO","0"
111,"1kmN4085E4056","NO","A",2011,"NO","0"
187,"1kmN4085E4057","NO","A",2011,"NO","0"
2,"1kmN4085E4059","NO","A",2011,"NO","0"
24,"1kmN4085E4060","NO","A",2011,"NO","0"
38,"1kmN4085E4063","NO","A",2011,"NO","0"
32,"1kmN4085E4064","NO","A",2011,"NO","0"
4,"1kmN4085E4065","NO","A",2011,"NO","0"
8,"1kmN4085E4066","NO","A",2011,"NO","0"
59,"1kmN4085E4067","NO","A",2011,"NO","0"
1064,"1kmN4085E4068","NO","A",2011,"NO","0"
947,"1kmN4085E4069","NO","A",2011,"NO","0"
69,"1kmN4085E4076","NO","A",2011,"NO","0"
9,"1kmN4085E4077","NO","A",2011,"NO","0"
42,"1kmN4085E4078","NO","A",2011,"NO","0"
133,"1kmN4085E4085","NO","A",2011,"NO","0"
28,"1kmN4085E4086","NO","A",2011,"NO","0"
16,"1kmN4085E4109","NO","A",2011,"NO","0"
30,"1kmN4085E4141","NO","A",2011,"NO","0"
291,"1kmN4085E4142","NO","A",2011,"NO","0"
32,"1kmN4085E4143","NO","A",2011,"NO","0"
6,"1kmN4085E4234","NO","A",2011,"NO","0"
5,"1kmN4085E4265","NO","A",2011,"NO","0"
11,"1kmN4085E4266","NO","A",2011,"NO","0"
12,"1kmN4085E4285","NO","A",2011,"NO","0"
23,"1kmN4085E4287","NO","A",2011,"NO","0"
46,"1kmN4085E4288","NO","A",2011,"NO","0"
107,"1kmN4085E4289","NO","A",2011,"NO","0"
9,"1kmN4085E4292","NO","A",2011,"NO","0"
11,"1kmN4085E4296","NO","A",2011,"NO","0"
2,"1kmN4085E4297","NO","A",2011,"NO","0"
3,"1kmN4085E4298","NO","A",2011,"NO","0"
12,"1kmN4085E4309","NO","A",2011,"NO","0"
22,"1kmN4085E4310","NO","A",2011,"NO","0"
50,"1kmN4085E4311","NO","A",2011,"NO","0"
7,"1kmN4085E4312","NO","A",2011,"NO","0"
13,"1kmN4085E4313","NO","A",2011,"NO","0"
5,"1kmN4085E4314","NO","A",2011,"NO","0"
22,"1kmN4085E4315","NO","A",2011,"NO","0"
47,"1kmN4085E4316","NO","A",2011,"NO","0"
11,"1kmN4085E4332","NO","A",2011,"NO","0"
151,"1kmN4085E4333","NO","A",2011,"NO","0"
38,"1kmN4085E4334","NO","A",2011,"NO","0"
11,"1kmN4085E4335","NO","A",2011,"NO","0"
8,"1kmN4085E4336","NO","A",2011,"NO","0"
5,"1kmN4085E4337","NO","A",2011,"NO","0"
36,"1kmN4085E4346","NO","A",2011,"NO","0"
545,"1kmN4085E4347","NO","A",2011,"NO","0"
1243,"1kmN4085E4348","NO","A",2011,"NO","0"
1597,"1kmN4085E4349","NO","A",2011,"NO","0"
773,"1kmN4085E4350","NO","A",2011,"NO","0"
295,"1kmN4085E4351","NO","A",2011,"NO","0"
1,"1kmN4085E4353","NO","A",2011,"NO","0"
173,"1kmN4085E4357","NO","A",2011,"NO","0"
320,"1kmN4085E4358","NO","A",2011,"NO","0"
463,"1kmN4085E4363","NO","A",2011,"NO","0"
859,"1kmN4085E4364","NO","A",2011,"NO","0"
3794,"1kmN4085E4365","NO","A",2011,"NO","0"
4673,"1kmN4085E4366","NO","A",2011,"NO","0"
5400,"1kmN4085E4367","NO","A",2011,"NO","0"
1314,"1kmN4085E4368","NO","A",2011,"NO","0"
9,"1kmN4085E4369","NO","A",2011,"NO","0"
2,"1kmN4085E4370","NO","A",2011,"NO","0"
1,"1kmN4085E4381","NO","A",2011,"NO","0"
432,"1kmN4085E4382","NO","A",2011,"NO","0"
57,"1kmN4085E4383","NO","A",2011,"NO","0"
38,"1kmN4085E4389","NO","A",2011,"NO","0"
18,"1kmN4085E4390","NO","A",2011,"NO","0"
14,"1kmN4085E4391","NO","A",2011,"NO","0"
9,"1kmN4085E4392","NO","A",2011,"NO","0"
18,"1kmN4085E4393","NO","A",2011,"NO","0"
2,"1kmN4085E4394","NO","A",2011,"NO","0"
12,"1kmN4085E4395","NO","A",2011,"NO","0"
4,"1kmN4085E4405","NO","A",2011,"NO","0"
54,"1kmN4085E4406","NO","A",2011,"NO","0"
11,"1kmN4085E4407","NO","A",2011,"NO","0"
5,"1kmN4085E4408","NO","A",2011,"NO","0"
8,"1kmN4085E4409","NO","A",2011,"NO","0"
16,"1kmN4085E4414","NO","A",2011,"NO","0"
1,"1kmN4085E4419","NO","A",2011,"NO","0"
2,"1kmN4085E4423","NO","A",2011,"NO","0"
13,"1kmN4086E4046","NO","A",2011,"NO","0"
242,"1kmN4086E4047","NO","A",2011,"NO","0"
254,"1kmN4086E4048","NO","A",2011,"NO","0"
363,"1kmN4086E4049","NO","A",2011,"NO","0"
695,"1kmN4086E4050","NO","A",2011,"NO","0"
25,"1kmN4086E4051","NO","A",2011,"NO","0"
17,"1kmN4086E4052","NO","A",2011,"NO","0"
171,"1kmN4086E4053","NO","A",2011,"NO","0"
65,"1kmN4086E4054","NO","A",2011,"NO","0"
26,"1kmN4086E4055","NO","A",2011,"NO","0"
109,"1kmN4086E4056","NO","A",2011,"NO","0"
7,"1kmN4086E4057","NO","A",2011,"NO","0"
1,"1kmN4086E4061","NO","A",2011,"NO","0"
19,"1kmN4086E4066","NO","A",2011,"NO","0"
20,"1kmN4086E4067","NO","A",2011,"NO","0"
126,"1kmN4086E4068","NO","A",2011,"NO","0"
1200,"1kmN4086E4069","NO","A",2011,"NO","0"
1,"1kmN4086E4076","NO","A",2011,"NO","0"
26,"1kmN4086E4085","NO","A",2011,"NO","0"
2,"1kmN4086E4095","NO","A",2011,"NO","0"
4,"1kmN4086E4096","NO","A",2011,"NO","0"
5,"1kmN4086E4097","NO","A",2011,"NO","0"
2,"1kmN4086E4109","NO","A",2011,"NO","0"
7,"1kmN4086E4145","NO","A",2011,"NO","0"
1,"1kmN4086E4213","NO","A",2011,"NO","0"
2,"1kmN4086E4217","NO","A",2011,"NO","0"
12,"1kmN4086E4236","NO","A",2011,"NO","0"
2,"1kmN4086E4242","NO","A",2011,"NO","0"
1,"1kmN4086E4248","NO","A",2011,"NO","0"
11,"1kmN4086E4266","NO","A",2011,"NO","0"
4,"1kmN4086E4267","NO","A",2011,"NO","0"
5,"1kmN4086E4268","NO","A",2011,"NO","0"
5,"1kmN4086E4270","NO","A",2011,"NO","0"
5,"1kmN4086E4284","NO","A",2011,"NO","0"
4,"1kmN4086E4285","NO","A",2011,"NO","0"
5,"1kmN4086E4286","NO","A",2011,"NO","0"
2,"1kmN4086E4287","NO","A",2011,"NO","0"
53,"1kmN4086E4291","NO","A",2011,"NO","0"
2,"1kmN4086E4296","NO","A",2011,"NO","0"
2,"1kmN4086E4305","NO","A",2011,"NO","0"
2,"1kmN4086E4306","NO","A",2011,"NO","0"
9,"1kmN4086E4308","NO","A",2011,"NO","0"
6,"1kmN4086E4309","NO","A",2011,"NO","0"
3,"1kmN4086E4310","NO","A",2011,"NO","0"
21,"1kmN4086E4313","NO","A",2011,"NO","0"
21,"1kmN4086E4314","NO","A",2011,"NO","0"
4,"1kmN4086E4315","NO","A",2011,"NO","0"
59,"1kmN4086E4316","NO","A",2011,"NO","0"
94,"1kmN4086E4334","NO","A",2011,"NO","0"
25,"1kmN4086E4335","NO","A",2011,"NO","0"
19,"1kmN4086E4336","NO","A",2011,"NO","0"
29,"1kmN4086E4337","NO","A",2011,"NO","0"
8,"1kmN4086E4338","NO","A",2011,"NO","0"
1,"1kmN4086E4342","NO","A",2011,"NO","0"
1,"1kmN4086E4343","NO","A",2011,"NO","0"
3,"1kmN4086E4344","NO","A",2011,"NO","0"
50,"1kmN4086E4346","NO","A",2011,"NO","0"
1034,"1kmN4086E4347","NO","A",2011,"NO","0"
2707,"1kmN4086E4348","NO","A",2011,"NO","0"
1612,"1kmN4086E4349","NO","A",2011,"NO","0"
614,"1kmN4086E4350","NO","A",2011,"NO","0"
106,"1kmN4086E4351","NO","A",2011,"NO","0"
332,"1kmN4086E4354","NO","A",2011,"NO","0"
1112,"1kmN4086E4355","NO","A",2011,"NO","0"
51,"1kmN4086E4356","NO","A",2011,"NO","0"
405,"1kmN4086E4363","NO","A",2011,"NO","0"
1362,"1kmN4086E4364","NO","A",2011,"NO","0"
3519,"1kmN4086E4365","NO","A",2011,"NO","0"
4594,"1kmN4086E4366","NO","A",2011,"NO","0"
2072,"1kmN4086E4367","NO","A",2011,"NO","0"
5504,"1kmN4086E4368","NO","A",2011,"NO","0"
82,"1kmN4086E4369","NO","A",2011,"NO","0"
10,"1kmN4086E4376","NO","A",2011,"NO","0"
81,"1kmN4086E4381","NO","A",2011,"NO","0"
123,"1kmN4086E4382","NO","A",2011,"NO","0"
5,"1kmN4086E4388","NO","A",2011,"NO","0"
106,"1kmN4086E4389","NO","A",2011,"NO","0"
84,"1kmN4086E4390","NO","A",2011,"NO","0"
46,"1kmN4086E4391","NO","A",2011,"NO","0"
17,"1kmN4086E4392","NO","A",2011,"NO","0"
26,"1kmN4086E4393","NO","A",2011,"NO","0"
16,"1kmN4086E4406","NO","A",2011,"NO","0"
92,"1kmN4086E4407","NO","A",2011,"NO","0"
53,"1kmN4086E4408","NO","A",2011,"NO","0"
11,"1kmN4086E4409","NO","A",2011,"NO","0"
21,"1kmN4086E4415","NO","A",2011,"NO","0"
2,"1kmN4086E4420","NO","A",2011,"NO","0"
70,"1kmN4087E4047","NO","A",2011,"NO","0"
107,"1kmN4087E4048","NO","A",2011,"NO","0"
607,"1kmN4087E4049","NO","A",2011,"NO","0"
36,"1kmN4087E4050","NO","A",2011,"NO","0"
42,"1kmN4087E4051","NO","A",2011,"NO","0"
53,"1kmN4087E4053","NO","A",2011,"NO","0"
129,"1kmN4087E4054","NO","A",2011,"NO","0"
48,"1kmN4087E4055","NO","A",2011,"NO","0"
55,"1kmN4087E4058","NO","A",2011,"NO","0"
42,"1kmN4087E4059","NO","A",2011,"NO","0"
19,"1kmN4087E4060","NO","A",2011,"NO","0"
5,"1kmN4087E4066","NO","A",2011,"NO","0"
28,"1kmN4087E4067","NO","A",2011,"NO","0"
45,"1kmN4087E4068","NO","A",2011,"NO","0"
347,"1kmN4087E4069","NO","A",2011,"NO","0"
97,"1kmN4087E4084","NO","A",2011,"NO","0"
8,"1kmN4087E4095","NO","A",2011,"NO","0"
5,"1kmN4087E4096","NO","A",2011,"NO","0"
10,"1kmN4087E4097","NO","A",2011,"NO","0"
2,"1kmN4087E4145","NO","A",2011,"NO","0"
1,"1kmN4087E4213","NO","A",2011,"NO","0"
2,"1kmN4087E4216","NO","A",2011,"NO","0"
3,"1kmN4087E4217","NO","A",2011,"NO","0"
33,"1kmN4087E4236","NO","A",2011,"NO","0"
5,"1kmN4087E4237","NO","A",2011,"NO","0"
4,"1kmN4087E4238","NO","A",2011,"NO","0"
35,"1kmN4087E4239","NO","A",2011,"NO","0"
249,"1kmN4087E4240","NO","A",2011,"NO","0"
428,"1kmN4087E4241","NO","A",2011,"NO","0"
461,"1kmN4087E4242","NO","A",2011,"NO","0"
919,"1kmN4087E4243","NO","A",2011,"NO","0"
607,"1kmN4087E4244","NO","A",2011,"NO","0"
250,"1kmN4087E4245","NO","A",2011,"NO","0"
113,"1kmN4087E4246","NO","A",2011,"NO","0"
14,"1kmN4087E4247","NO","A",2011,"NO","0"
26,"1kmN4087E4249","NO","A",2011,"NO","0"
4,"1kmN4087E4250","NO","A",2011,"NO","0"
9,"1kmN4087E4266","NO","A",2011,"NO","0"
4,"1kmN4087E4268","NO","A",2011,"NO","0"
4,"1kmN4087E4285","NO","A",2011,"NO","0"
1,"1kmN4087E4286","NO","A",2011,"NO","0"
16,"1kmN4087E4292","NO","A",2011,"NO","0"
7,"1kmN4087E4294","NO","A",2011,"NO","0"
5,"1kmN4087E4296","NO","A",2011,"NO","0"
4,"1kmN4087E4304","NO","A",2011,"NO","0"
23,"1kmN4087E4306","NO","A",2011,"NO","0"
13,"1kmN4087E4307","NO","A",2011,"NO","0"
36,"1kmN4087E4308","NO","A",2011,"NO","0"
38,"1kmN4087E4309","NO","A",2011,"NO","0"
1,"1kmN4087E4310","NO","A",2011,"NO","0"
9,"1kmN4087E4313","NO","A",2011,"NO","0"
52,"1kmN4087E4314","NO","A",2011,"NO","0"
67,"1kmN4087E4315","NO","A",2011,"NO","0"
497,"1kmN4087E4316","NO","A",2011,"NO","0"
355,"1kmN4087E4317","NO","A",2011,"NO","0"
38,"1kmN4087E4333","NO","A",2011,"NO","0"
58,"1kmN4087E4334","NO","A",2011,"NO","0"
25,"1kmN4087E4335","NO","A",2011,"NO","0"
7,"1kmN4087E4336","NO","A",2011,"NO","0"
46,"1kmN4087E4337","NO","A",2011,"NO","0"
50,"1kmN4087E4338","NO","A",2011,"NO","0"
68,"1kmN4087E4345","NO","A",2011,"NO","0"
47,"1kmN4087E4346","NO","A",2011,"NO","0"
401,"1kmN4087E4347","NO","A",2011,"NO","0"
1382,"1kmN4087E4348","NO","A",2011,"NO","0"
2194,"1kmN4087E4349","NO","A",2011,"NO","0"
1151,"1kmN4087E4350","NO","A",2011,"NO","0"
116,"1kmN4087E4352","NO","A",2011,"NO","0"
36,"1kmN4087E4353","NO","A",2011,"NO","0"
196,"1kmN4087E4354","NO","A",2011,"NO","0"
720,"1kmN4087E4355","NO","A",2011,"NO","0"
996,"1kmN4087E4356","NO","A",2011,"NO","0"
1,"1kmN4087E4362","NO","A",2011,"NO","0"
2225,"1kmN4087E4364","NO","A",2011,"NO","0"
2629,"1kmN4087E4365","NO","A",2011,"NO","0"
3528,"1kmN4087E4366","NO","A",2011,"NO","0"
1016,"1kmN4087E4367","NO","A",2011,"NO","0"
4818,"1kmN4087E4368","NO","A",2011,"NO","0"
551,"1kmN4087E4369","NO","A",2011,"NO","0"
6,"1kmN4087E4376","NO","A",2011,"NO","0"
5,"1kmN4087E4381","NO","A",2011,"NO","0"
57,"1kmN4087E4382","NO","A",2011,"NO","0"
8,"1kmN4087E4383","NO","A",2011,"NO","0"
2,"1kmN4087E4387","NO","A",2011,"NO","0"
58,"1kmN4087E4388","NO","A",2011,"NO","0"
159,"1kmN4087E4389","NO","A",2011,"NO","0"
331,"1kmN4087E4390","NO","A",2011,"NO","0"
79,"1kmN4087E4391","NO","A",2011,"NO","0"
4,"1kmN4087E4393","NO","A",2011,"NO","0"
144,"1kmN4087E4407","NO","A",2011,"NO","0"
638,"1kmN4087E4408","NO","A",2011,"NO","0"
271,"1kmN4087E4409","NO","A",2011,"NO","0"
535,"1kmN4087E4410","NO","A",2011,"NO","0"
2,"1kmN4087E4415","NO","A",2011,"NO","0"
4,"1kmN4087E4421","NO","A",2011,"NO","0"
5,"1kmN4087E4422","NO","A",2011,"NO","0"
3,"1kmN4087E4428","NO","A",2011,"NO","0"
4,"1kmN4088E4048","NO","A",2011,"NO","0"
44,"1kmN4088E4049","NO","A",2011,"NO","0"
10,"1kmN4088E4051","NO","A",2011,"NO","0"
14,"1kmN4088E4053","NO","A",2011,"NO","0"
838,"1kmN4088E4054","NO","A",2011,"NO","0"
144,"1kmN4088E4055","NO","A",2011,"NO","0"
32,"1kmN4088E4058","NO","A",2011,"NO","0"
42,"1kmN4088E4059","NO","A",2011,"NO","0"
18,"1kmN4088E4067","NO","A",2011,"NO","0"
67,"1kmN4088E4068","NO","A",2011,"NO","0"
63,"1kmN4088E4069","NO","A",2011,"NO","0"
23,"1kmN4088E4072","NO","A",2011,"NO","0"
3,"1kmN4088E4073","NO","A",2011,"NO","0"
130,"1kmN4088E4079","NO","A",2011,"NO","0"
235,"1kmN4088E4080","NO","A",2011,"NO","0"
99,"1kmN4088E4081","NO","A",2011,"NO","0"
268,"1kmN4088E4082","NO","A",2011,"NO","0"
329,"1kmN4088E4083","NO","A",2011,"NO","0"
264,"1kmN4088E4084","NO","A",2011,"NO","0"
4,"1kmN4088E4143","NO","A",2011,"NO","0"
1,"1kmN4088E4198","NO","A",2011,"NO","0"
4,"1kmN4088E4208","NO","A",2011,"NO","0"
294,"1kmN4088E4247","NO","A",2011,"NO","0"
23,"1kmN4088E4248","NO","A",2011,"NO","0"
2,"1kmN4088E4267","NO","A",2011,"NO","0"
7,"1kmN4088E4268","NO","A",2011,"NO","0"
9,"1kmN4088E4283","NO","A",2011,"NO","0"
5,"1kmN4088E4284","NO","A",2011,"NO","0"
1,"1kmN4088E4285","NO","A",2011,"NO","0"
3,"1kmN4088E4286","NO","A",2011,"NO","0"
1,"1kmN4088E4290","NO","A",2011,"NO","0"
2,"1kmN4088E4296","NO","A",2011,"NO","0"
6,"1kmN4088E4303","NO","A",2011,"NO","0"
5,"1kmN4088E4305","NO","A",2011,"NO","0"
26,"1kmN4088E4306","NO","A",2011,"NO","0"
7,"1kmN4088E4307","NO","A",2011,"NO","0"
6,"1kmN4088E4308","NO","A",2011,"NO","0"
90,"1kmN4088E4314","NO","A",2011,"NO","0"
439,"1kmN4088E4315","NO","A",2011,"NO","0"
407,"1kmN4088E4316","NO","A",2011,"NO","0"
435,"1kmN4088E4317","NO","A",2011,"NO","0"
4,"1kmN4088E4318","NO","A",2011,"NO","0"
13,"1kmN4088E4333","NO","A",2011,"NO","0"
64,"1kmN4088E4334","NO","A",2011,"NO","0"
24,"1kmN4088E4335","NO","A",2011,"NO","0"
249,"1kmN4088E4336","NO","A",2011,"NO","0"
319,"1kmN4088E4337","NO","A",2011,"NO","0"
33,"1kmN4088E4338","NO","A",2011,"NO","0"
20,"1kmN4088E4346","NO","A",2011,"NO","0"
44,"1kmN4088E4347","NO","A",2011,"NO","0"
1706,"1kmN4088E4348","NO","A",2011,"NO","0"
2055,"1kmN4088E4349","NO","A",2011,"NO","0"
1841,"1kmN4088E4350","NO","A",2011,"NO","0"
1368,"1kmN4088E4351","NO","A",2011,"NO","0"
2167,"1kmN4088E4352","NO","A",2011,"NO","0"
2225,"1kmN4088E4353","NO","A",2011,"NO","0"
239,"1kmN4088E4354","NO","A",2011,"NO","0"
89,"1kmN4088E4355","NO","A",2011,"NO","0"
286,"1kmN4088E4356","NO","A",2011,"NO","0"
155,"1kmN4088E4358","NO","A",2011,"NO","0"
618,"1kmN4088E4359","NO","A",2011,"NO","0"
75,"1kmN4088E4363","NO","A",2011,"NO","0"
878,"1kmN4088E4364","NO","A",2011,"NO","0"
2666,"1kmN4088E4365","NO","A",2011,"NO","0"
5028,"1kmN4088E4366","NO","A",2011,"NO","0"
1457,"1kmN4088E4367","NO","A",2011,"NO","0"
5970,"1kmN4088E4368","NO","A",2011,"NO","0"
407,"1kmN4088E4369","NO","A",2011,"NO","0"
6,"1kmN4088E4371","NO","A",2011,"NO","0"
12,"1kmN4088E4374","NO","A",2011,"NO","0"
29,"1kmN4088E4375","NO","A",2011,"NO","0"
21,"1kmN4088E4376","NO","A",2011,"NO","0"
42,"1kmN4088E4382","NO","A",2011,"NO","0"
74,"1kmN4088E4383","NO","A",2011,"NO","0"
53,"1kmN4088E4387","NO","A",2011,"NO","0"
36,"1kmN4088E4388","NO","A",2011,"NO","0"
247,"1kmN4088E4407","NO","A",2011,"NO","0"
751,"1kmN4088E4408","NO","A",2011,"NO","0"
200,"1kmN4088E4409","NO","A",2011,"NO","0"
11,"1kmN4088E4410","NO","A",2011,"NO","0"
1,"1kmN4088E4421","NO","A",2011,"NO","0"
1,"1kmN4088E4424","NO","A",2011,"NO","0"
1,"1kmN4088E4425","NO","A",2011,"NO","0"
36,"1kmN4089E4047","NO","A",2011,"NO","0"
24,"1kmN4089E4053","NO","A",2011,"NO","0"
10,"1kmN4089E4054","NO","A",2011,"NO","0"
16,"1kmN4089E4057","NO","A",2011,"NO","0"
6,"1kmN4089E4058","NO","A",2011,"NO","0"
32,"1kmN4089E4068","NO","A",2011,"NO","0"
51,"1kmN4089E4069","NO","A",2011,"NO","0"
16,"1kmN4089E4072","NO","A",2011,"NO","0"
5,"1kmN4089E4073","NO","A",2011,"NO","0"
146,"1kmN4089E4079","NO","A",2011,"NO","0"
341,"1kmN4089E4080","NO","A",2011,"NO","0"
377,"1kmN4089E4081","NO","A",2011,"NO","0"
47,"1kmN4089E4082","NO","A",2011,"NO","0"
60,"1kmN4089E4083","NO","A",2011,"NO","0"
2,"1kmN4089E4095","NO","A",2011,"NO","0"
2,"1kmN4089E4111","NO","A",2011,"NO","0"
1,"1kmN4089E4112","NO","A",2011,"NO","0"
3,"1kmN4089E4116","NO","A",2011,"NO","0"
23,"1kmN4089E4248","NO","A",2011,"NO","0"
4,"1kmN4089E4265","NO","A",2011,"NO","0"
8,"1kmN4089E4284","NO","A",2011,"NO","0"
12,"1kmN4089E4285","NO","A",2011,"NO","0"
1,"1kmN4089E4286","NO","A",2011,"NO","0"
1,"1kmN4089E4289","NO","A",2011,"NO","0"
3,"1kmN4089E4292","NO","A",2011,"NO","0"
52,"1kmN4089E4294","NO","A",2011,"NO","0"
